dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Sant Longowal Institute of Engineering and Technology	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	103826	110163
Sant Longowal Institute of Engineering and Technology	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	103110	112944
Sant Longowal Institute of Engineering and Technology	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	260573	260573
Sant Longowal Institute of Engineering and Technology	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	499611	619615
Sant Longowal Institute of Engineering and Technology	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	OPEN	Gender-Neutral	107989	124287
Sant Longowal Institute of Engineering and Technology	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	EWS	Gender-Neutral	127330	137989
Sant Longowal Institute of Engineering and Technology	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	OBC-NCL	Gender-Neutral	124491	153738
Sant Longowal Institute of Engineering and Technology	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	SC	Gender-Neutral	295161	295161
Sant Longowal Institute of Engineering and Technology	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	ST	Gender-Neutral	622191	669374
Sant Longowal Institute of Engineering and Technology	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	136146	162128
Sant Longowal Institute of Engineering and Technology	Electrical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	163792	175543
Sant Longowal Institute of Engineering and Technology	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	164273	188417
Sant Longowal Institute of Engineering and Technology	Electrical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	327750	363018
Sant Longowal Institute of Engineering and Technology	Electrical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	677630	697101
Sant Longowal Institute of Engineering and Technology	Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	OPEN	Gender-Neutral	173284	199689
Sant Longowal Institute of Engineering and Technology	Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	EWS	Gender-Neutral	223330	223330
Sant Longowal Institute of Engineering and Technology	Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	OBC-NCL	Gender-Neutral	219831	229016
Sant Longowal Institute of Engineering and Technology	Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	SC	Gender-Neutral	359109	376336
Sant Longowal Institute of Engineering and Technology	Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	ST	Gender-Neutral	1036603	1036603
Sant Longowal Institute of Engineering and Technology	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	107957	123863
Sant Longowal Institute of Engineering and Technology	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	125556	138336
Sant Longowal Institute of Engineering and Technology	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	124466	134843
Sant Longowal Institute of Engineering and Technology	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	273433	288937
Sant Longowal Institute of Engineering and Technology	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	550199	565041
Sant Longowal Institute of Engineering and Technology	Food Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	371022	503628
Sant Longowal Institute of Engineering and Technology	Food Technology (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	742559	994836
Sant Longowal Institute of Engineering and Technology	Food Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	550569	1208471
Sant Longowal Institute of Engineering and Technology	Food Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	507692	531675
Sant Longowal Institute of Engineering and Technology	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	217266	260511
Sant Longowal Institute of Engineering and Technology	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	261630	308851
Sant Longowal Institute of Engineering and Technology	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	280534	381930
Sant Longowal Institute of Engineering and Technology	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	416821	432098
Sant Longowal Institute of Engineering and Technology	Mathematics (5 Years, Integrated Master of Science)	All India	OPEN	Gender-Neutral	308335	345178
Sant Longowal Institute of Engineering and Technology	Mathematics (5 Years, Integrated Master of Science)	All India	EWS	Gender-Neutral	526851	526851
Sant Longowal Institute of Engineering and Technology	Mathematics (5 Years, Integrated Master of Science)	All India	OBC-NCL	Gender-Neutral	367861	493318
Sant Longowal Institute of Engineering and Technology	Mathematics (5 Years, Integrated Master of Science)	All India	SC	Gender-Neutral	364869	364869
Sant Longowal Institute of Engineering and Technology	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	176946	220258
Sant Longowal Institute of Engineering and Technology	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	222603	253056
Sant Longowal Institute of Engineering and Technology	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	222949	277288
Sant Longowal Institute of Engineering and Technology	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	386221	419026
Sant Longowal Institute of Engineering and Technology	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	710062	953510
Sant Longowal Institute of Engineering and Technology	Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	OPEN	Gender-Neutral	241386	296530
Sant Longowal Institute of Engineering and Technology	Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	EWS	Gender-Neutral	381889	425081
Sant Longowal Institute of Engineering and Technology	Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	OBC-NCL	Gender-Neutral	301920	403401
Sant Longowal Institute of Engineering and Technology	Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	SC	Gender-Neutral	420511	434863
Sant Longowal Institute of Engineering and Technology	Physics (5 Years, Integrated Master of Science)	All India	OPEN	Gender-Neutral	210462	210462
Sant Longowal Institute of Engineering and Technology	Physics (5 Years, Integrated Master of Science)	All India	EWS	Gender-Neutral	364714	364714
Sant Longowal Institute of Engineering and Technology	Physics (5 Years, Integrated Master of Science)	All India	OBC-NCL	Gender-Neutral	312550	312550
Sant Longowal Institute of Engineering and Technology	Physics (5 Years, Integrated Master of Science)	All India	SC	Gender-Neutral	418947	418947
Mizoram University, Aizawl	Architecture (5 Years, Bachelor of Architecture)	All India	OPEN	Gender-Neutral	2141	2979
Mizoram University, Aizawl	Architecture (5 Years, Bachelor of Architecture)	All India	SC	Gender-Neutral	9885	10061
Mizoram University, Aizawl	Architecture (5 Years, Bachelor of Architecture)	All India	ST	Gender-Neutral	17397	17397
Mizoram University, Aizawl	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	284912	363544
Mizoram University, Aizawl	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	432837	476182
Mizoram University, Aizawl	Civil Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	439978	448874
Mizoram University, Aizawl	Civil Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	768975	781907
Mizoram University, Aizawl	Computer Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	175413	189274
Mizoram University, Aizawl	Computer Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	207676	215124
Mizoram University, Aizawl	Computer Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	327401	377533
Mizoram University, Aizawl	Computer Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	693371	812559
Mizoram University, Aizawl	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	243441	264313
Mizoram University, Aizawl	Electrical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	265011	268852
Mizoram University, Aizawl	Electrical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	420246	431826
Mizoram University, Aizawl	Electrical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	1169799	1169799
Mizoram University, Aizawl	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	221156	248198
Mizoram University, Aizawl	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	248279	258135
Mizoram University, Aizawl	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	387450	409033
Mizoram University, Aizawl	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	854039	863919
Mizoram University, Aizawl	Information Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	186488	215852
Mizoram University, Aizawl	Information Technology (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	218850	220389
Mizoram University, Aizawl	Information Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	380184	380184
Mizoram University, Aizawl	Information Technology (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	715762	785906
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Civil Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	OPEN	Gender-Neutral	195352	195352
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Civil Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	SC	Gender-Neutral	380846	380846
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Computer Science and Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	SC	Gender-Neutral	262771	262771
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Elctrical Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	OPEN	Gender-Neutral	130994	130994
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Elctrical Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	EWS	Gender-Neutral	138372	138372
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Elctrical Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	OBC-NCL	Gender-Neutral	151475	151475
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Elctrical Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	ST	Gender-Neutral	630944	630944
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Electronics and Communication Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	SC	Gender-Neutral	334401	334401
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Food Engineering and Technology) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	OPEN	Gender-Neutral	229932	229932
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Food Engineering and Technology) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	OBC-NCL	Gender-Neutral	362216	452198
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Food Engineering and Technology) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	SC	Gender-Neutral	468804	468804
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Mechanical Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	OPEN	Gender-Neutral	162110	191276
School of Engineering, Tezpur University, Napaam, Tezpur	B.Tech. (Mechanical Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))	All India	OBC-NCL	Gender-Neutral	225202	225202
School of Engineering, Tezpur University, Napaam, Tezpur	Bachelor of Design (4 Years, Bachelor of Design)	All India	OPEN	Gender-Neutral	149173	149173
School of Engineering, Tezpur University, Napaam, Tezpur	Bachelor of Design (4 Years, Bachelor of Design)	All India	OBC-NCL	Gender-Neutral	225917	225917
School of Engineering, Tezpur University, Napaam, Tezpur	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	170036	186023
School of Engineering, Tezpur University, Napaam, Tezpur	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	196527	196527
School of Engineering, Tezpur University, Napaam, Tezpur	Civil Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	205463	253919
School of Engineering, Tezpur University, Napaam, Tezpur	Civil Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	329158	340816
