dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	61827	65397
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	62389	64779
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	102050	118978
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	257922	257922
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Smart Manufacturing (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	64001	64090
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Smart Manufacturing (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	94278	94278
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Smart Manufacturing (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	119308	119308
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Smart Manufacturing (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	77306	81973
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Smart Manufacturing (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	114013	114013
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Smart Manufacturing (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	299702	299702
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	99492	119721
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	127213	147862
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	127802	153654
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	151064	190932
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	122046	150821
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	186657	231890
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	277196	308203
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	582908	672155
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	778181	778181
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	100642	115760
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	147926	193978
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	118257	148292
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	197943	220911
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	118188	160096
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	205809	234444
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	272912	318325
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	289884	321145
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	613345	650407
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	988396	988396
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	109608	136045
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	159819	208271
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	136554	154515
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	223379	223379
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	140461	174869
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	246816	252634
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	284804	326283
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	326292	326292
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	551784	551784
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Quantum Technologies (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	105228	119746
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Quantum Technologies (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	176634	204725
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Quantum Technologies (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	120452	138873
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Quantum Technologies (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	210798	210798
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Quantum Technologies (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	122758	153350
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Quantum Technologies (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	220985	225237
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Quantum Technologies (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	276465	298031
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Quantum Technologies (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	318194	318194
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Quantum Technologies (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	527263	545306
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Computer Science and Engineering with specialization in Quantum Technologies (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	786485	786485
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	123987	181376
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	212200	242080
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	181411	215720
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	288945	294107
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	182420	204319
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	270795	304958
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	313173	350675
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	334148	342293
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	624190	778682
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	141573	207984
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	244590	300825
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	216525	233375
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	308133	321650
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	208547	234226
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	302584	352007
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	332197	367397
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR	Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	366287	369031
